row_id,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,services_count,services_count_minmax,services_count_z
269,1,0,1.0,1,1,22.0,1,True,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
270,1,0,1.0,1,0,22.0,1,False,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
271,1,1,1.0,0,0,29.0,0,False,True,False,False,False,True,False,False,0,0.0,-1.020871814608924
272,0,1,0.0,0,1,42.0,1,True,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
273,1,1,0.0,0,1,60.0,0,True,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
274,0,0,1.0,0,1,6.0,1,True,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
275,1,0,1.0,0,1,15.0,0,False,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
276,1,0,1.0,0,1,46.0,1,True,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
277,0,1,1.0,1,1,10.0,0,False,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
278,0,1,1.0,0,0,32.0,1,False,True,False,True,True,False,False,True,1,1.0,0.9795549114881584
279,0,0,0.0,1,1,41.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
280,0,0,0.0,0,1,18.0,1,False,True,False,True,False,False,True,False,1,1.0,0.9795549114881584
281,1,1,1.0,1,0,36.0,1,True,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
282,1,0,1.0,1,1,31.0,0,False,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
283,1,0,0.0,0,0,1.0,1,True,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
284,0,1,1.0,0,1,9.0,0,False,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
285,1,1,0.0,1,1,56.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
286,0,0,0.0,1,0,54.0,0,True,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
287,1,1,1.0,1,1,37.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
288,0,1,1.0,0,0,56.0,0,True,False,False,True,False,False,False,True,0,0.0,-1.020871814608924
289,0,0,1.0,1,0,67.0,0,True,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
290,0,1,1.0,0,1,26.0,0,False,False,False,False,False,False,False,True,0,0.0,-1.020871814608924
291,0,1,1.0,0,0,16.0,0,True,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
292,1,1,0.0,0,0,53.0,1,False,False,False,False,True,False,False,True,1,1.0,0.9795549114881584
293,0,1,1.0,1,0,49.0,0,True,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
294,0,0,0.0,0,0,7.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
295,0,0,1.0,1,1,36.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
296,0,1,0.0,1,0,15.0,1,True,False,False,False,False,True,False,False,1,1.0,0.9795549114881584
297,0,1,0.0,0,0,61.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
298,1,0,0.0,1,1,39.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
299,1,1,1.0,0,1,15.0,0,True,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
300,1,1,1.0,0,1,25.0,1,False,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
301,0,1,1.0,0,1,31.0,1,True,False,True,False,False,False,False,True,1,1.0,0.9795549114881584
302,0,0,0.0,0,0,34.0,0,True,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
303,1,0,1.0,0,0,16.0,1,False,True,True,False,False,True,True,False,1,1.0,0.9795549114881584
304,1,0,1.0,1,0,59.0,1,True,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
305,1,1,0.0,1,0,65.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
306,0,0,1.0,0,0,49.0,1,False,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
307,1,0,1.0,0,0,6.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
308,0,1,0.0,1,0,4.0,0,False,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
309,1,1,1.0,1,0,60.0,1,True,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
310,0,1,1.0,1,0,22.0,1,False,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
311,1,0,1.0,0,0,51.0,0,False,True,False,False,False,False,False,True,0,0.0,-1.020871814608924
312,1,1,1.0,1,1,37.0,0,False,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
313,0,0,0.0,1,0,59.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
314,1,1,1.0,0,0,30.0,0,False,True,True,False,False,True,True,False,0,0.0,-1.020871814608924
315,1,1,0.0,1,1,47.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
316,0,0,0.0,0,0,6.0,0,False,True,False,True,False,False,True,False,0,0.0,-1.020871814608924
317,1,0,1.0,0,1,63.0,0,True,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
318,0,0,1.0,1,0,12.0,0,True,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
319,0,0,0.0,1,0,31.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
320,1,1,0.0,1,0,16.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
321,1,1,1.0,1,0,1.0,1,False,True,True,False,False,True,False,True,1,1.0,0.9795549114881584
322,1,1,1.0,1,1,57.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
323,1,1,0.0,0,1,33.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
324,0,0,1.0,1,0,17.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
325,1,1,0.0,0,0,27.0,0,False,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
326,0,1,0.0,1,0,49.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
327,0,0,0.0,1,0,50.0,1,False,True,False,False,True,False,False,True,1,1.0,0.9795549114881584
328,1,0,1.0,0,1,19.0,1,False,False,True,False,False,False,False,True,1,1.0,0.9795549114881584
329,0,1,0.0,0,0,37.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
330,1,1,1.0,0,1,45.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
331,0,0,0.0,0,1,12.0,0,True,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
332,0,1,0.0,1,0,41.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
333,0,0,0.0,0,0,14.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
334,1,0,1.0,0,1,26.0,0,False,True,True,False,False,True,False,False,0,0.0,-1.020871814608924
335,1,0,1.0,0,1,7.0,1,True,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
336,1,0,0.0,1,0,46.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
337,1,0,1.0,1,1,45.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
338,0,0,0.0,1,0,60.0,1,True,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
339,1,0,1.0,0,1,71.0,0,False,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
340,1,0,1.0,0,1,8.0,1,False,True,False,False,False,True,False,False,1,1.0,0.9795549114881584
341,1,0,1.0,1,1,6.0,0,True,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
342,1,1,0.0,0,1,43.0,1,False,True,True,False,True,False,False,False,1,1.0,0.9795549114881584
343,1,1,0.0,1,1,33.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
344,0,1,1.0,0,0,49.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
345,0,0,0.0,0,1,35.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
346,0,0,0.0,1,1,56.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
347,1,1,1.0,0,1,33.0,0,False,True,False,False,False,False,False,True,0,0.0,-1.020871814608924
348,1,0,1.0,0,1,56.0,1,False,True,False,True,False,False,False,True,1,1.0,0.9795549114881584
349,0,0,0.0,0,0,12.0,0,False,True,False,True,False,True,True,False,0,0.0,-1.020871814608924
350,0,1,0.0,1,1,2.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
351,1,1,1.0,0,0,1.0,0,True,False,True,False,True,False,True,False,0,0.0,-1.020871814608924
352,1,0,1.0,1,1,36.0,0,False,True,False,True,False,False,False,False,0,0.0,-1.020871814608924
353,1,1,0.0,0,0,21.0,0,False,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
354,1,1,1.0,1,0,38.0,0,False,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
355,1,1,0.0,0,1,14.0,1,True,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
356,1,0,0.0,1,0,70.0,0,True,False,False,False,False,False,False,True,0,0.0,-1.020871814608924
357,1,0,1.0,0,0,28.0,0,False,True,False,True,False,True,False,True,0,0.0,-1.020871814608924
358,1,1,1.0,1,1,40.0,0,False,True,True,False,False,True,False,False,0,0.0,-1.020871814608924
359,0,1,1.0,0,0,5.0,0,True,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
360,1,1,0.0,0,0,55.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
361,1,0,1.0,1,0,9.0,1,False,True,False,True,True,False,True,False,1,1.0,0.9795549114881584
362,0,1,1.0,1,0,62.0,1,True,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
363,1,1,1.0,0,0,49.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
364,0,1,0.0,0,0,14.0,1,True,False,True,False,False,False,False,True,1,1.0,0.9795549114881584
365,1,0,1.0,0,0,17.0,1,False,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
366,0,1,0.0,0,0,39.0,0,True,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
367,0,0,1.0,1,1,24.0,0,False,False,True,False,True,False,True,False,0,0.0,-1.020871814608924
368,1,1,1.0,1,1,64.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
369,0,0,1.0,1,1,19.0,1,True,False,True,False,False,False,False,False,1,1.0,0.9795549114881584
370,0,0,0.0,1,0,71.0,0,False,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
371,1,1,0.0,1,0,16.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
372,0,1,1.0,1,1,38.0,0,False,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
373,1,1,0.0,0,0,64.0,1,False,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
374,0,1,1.0,1,1,6.0,1,False,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
375,1,0,1.0,0,1,71.0,0,False,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
376,0,1,1.0,1,0,21.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
377,0,0,1.0,0,0,69.0,0,True,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
378,0,0,0.0,0,1,7.0,0,False,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
379,0,0,1.0,1,0,35.0,0,True,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
380,0,1,0.0,1,1,32.0,0,True,False,True,False,True,False,True,False,0,0.0,-1.020871814608924
381,1,1,0.0,0,1,72.0,1,False,True,False,False,True,False,False,True,1,1.0,0.9795549114881584
382,0,0,0.0,0,0,41.0,0,True,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
383,0,0,0.0,0,1,42.0,0,False,True,False,True,False,False,False,True,0,0.0,-1.020871814608924
384,1,0,1.0,0,0,40.0,0,True,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
385,1,0,0.0,0,1,42.0,0,True,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
386,1,0,0.0,0,1,56.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
387,1,0,1.0,0,1,15.0,0,True,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
388,0,0,1.0,1,0,43.0,0,True,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
389,0,0,0.0,1,0,45.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
390,1,1,1.0,1,1,64.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
391,0,0,0.0,0,0,61.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
392,1,1,1.0,1,1,40.0,1,False,True,True,False,False,False,False,True,1,1.0,0.9795549114881584
393,0,1,1.0,0,0,26.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
394,0,1,1.0,1,1,8.0,0,True,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
395,0,0,0.0,1,1,24.0,1,False,False,False,True,False,True,True,False,1,1.0,0.9795549114881584
396,1,1,1.0,1,1,29.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
397,1,1,1.0,1,0,71.0,1,True,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
398,0,1,1.0,0,0,50.0,1,False,True,False,True,True,False,False,True,1,1.0,0.9795549114881584
399,0,0,0.0,0,1,37.0,0,False,True,False,False,False,False,False,False,0,0.0,-1.020871814608924
400,0,0,0.0,0,0,59.0,1,False,True,True,False,False,False,False,False,1,1.0,0.9795549114881584
401,0,1,1.0,0,1,55.0,0,True,False,False,True,False,False,False,True,0,0.0,-1.020871814608924
402,0,1,0.0,0,0,67.0,0,False,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
403,1,1,1.0,1,0,60.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
404,0,0,1.0,0,1,2.0,0,True,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
405,1,1,0.0,1,0,42.0,0,False,True,False,False,False,False,True,False,0,0.0,-1.020871814608924
406,1,1,0.0,0,0,29.0,0,True,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
407,1,0,0.0,1,0,60.0,1,False,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
408,1,1,0.0,0,1,15.0,1,False,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
409,0,1,1.0,1,0,53.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
410,0,1,1.0,1,0,21.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
411,0,1,1.0,1,1,64.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
412,1,0,0.0,1,0,47.0,0,False,True,False,True,False,False,False,False,0,0.0,-1.020871814608924
413,1,1,1.0,0,1,31.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
414,0,0,0.0,0,1,10.0,0,False,True,False,True,False,True,False,True,0,0.0,-1.020871814608924
415,1,1,1.0,1,1,66.0,0,True,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
416,0,0,1.0,0,0,69.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
417,1,1,1.0,0,0,70.0,1,True,False,True,False,False,False,False,True,1,1.0,0.9795549114881584
418,0,1,0.0,0,0,65.0,1,False,True,False,True,True,False,True,False,1,1.0,0.9795549114881584
419,0,0,1.0,0,1,36.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
420,1,0,1.0,1,1,71.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
421,1,0,1.0,0,0,60.0,1,False,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
422,0,0,1.0,0,0,48.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
423,0,1,0.0,1,0,53.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
424,0,1,0.0,0,0,49.0,0,True,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
425,0,0,0.0,1,1,19.0,1,True,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
426,1,0,1.0,1,1,1.0,1,False,True,False,True,False,False,False,True,1,1.0,0.9795549114881584
427,0,1,0.0,1,0,23.0,0,False,True,True,False,False,True,True,False,0,0.0,-1.020871814608924
428,0,1,0.0,0,1,66.0,1,False,True,True,False,False,True,False,False,1,1.0,0.9795549114881584
429,0,0,0.0,0,0,9.0,1,False,True,False,False,True,False,False,True,1,1.0,0.9795549114881584
430,1,0,0.0,0,1,66.0,0,False,True,False,True,False,True,False,True,0,0.0,-1.020871814608924
431,0,1,0.0,0,1,72.0,1,False,True,True,False,False,True,False,False,1,1.0,0.9795549114881584
432,1,0,0.0,1,0,64.0,1,False,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
433,0,1,0.0,0,1,29.0,0,True,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
434,0,1,1.0,1,0,16.0,0,True,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
435,0,1,0.0,0,1,2.0,1,True,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
436,0,0,0.0,1,1,61.0,1,True,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
437,0,0,0.0,1,0,41.0,0,True,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
438,0,0,0.0,0,1,26.0,0,False,True,False,False,False,False,False,True,0,0.0,-1.020871814608924
439,0,1,0.0,1,0,27.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
440,1,0,1.0,0,1,11.0,1,False,False,False,False,False,True,False,False,1,1.0,0.9795549114881584
441,1,1,0.0,0,1,8.0,0,True,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
442,0,1,0.0,1,1,12.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
443,1,0,0.0,1,1,47.0,0,True,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
444,1,1,1.0,0,0,14.0,1,False,True,True,False,False,False,False,False,1,1.0,0.9795549114881584
445,0,1,0.0,0,0,52.0,1,False,False,True,False,True,False,False,True,1,1.0,0.9795549114881584
446,1,1,1.0,0,1,43.0,1,False,True,False,False,False,True,True,False,1,1.0,0.9795549114881584
447,1,0,1.0,1,0,71.0,0,False,True,True,False,False,False,True,False,0,0.0,-1.020871814608924
448,1,0,1.0,1,0,55.0,0,False,True,False,False,True,False,True,False,0,0.0,-1.020871814608924
449,1,1,1.0,0,1,14.0,0,True,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
450,0,1,0.0,0,1,14.0,0,True,False,True,False,True,False,True,False,0,0.0,-1.020871814608924
451,1,0,0.0,0,0,32.0,1,True,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
452,0,1,0.0,0,0,45.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
453,0,0,1.0,1,0,24.0,1,False,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
454,1,0,1.0,1,0,44.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
455,1,0,1.0,1,1,18.0,1,True,False,False,True,False,False,True,False,1,1.0,0.9795549114881584
456,0,1,0.0,0,0,2.0,1,False,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
457,0,1,0.0,0,0,71.0,1,True,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
458,0,0,1.0,0,1,28.0,0,True,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
459,0,1,1.0,1,0,16.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
460,1,1,1.0,1,0,68.0,0,True,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
461,1,1,0.0,0,0,36.0,1,True,False,False,True,False,True,True,False,1,1.0,0.9795549114881584
462,1,0,1.0,0,1,42.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
463,1,0,0.0,0,0,57.0,0,True,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
464,0,0,1.0,1,0,70.0,1,False,True,True,False,False,True,False,False,1,1.0,0.9795549114881584
465,1,1,0.0,0,0,4.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
466,1,0,0.0,0,0,46.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
467,1,0,1.0,0,0,69.0,1,False,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
468,1,0,0.0,1,0,43.0,0,False,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
469,1,1,1.0,0,1,19.0,0,False,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
470,0,1,0.0,0,0,21.0,0,True,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
471,1,0,0.0,1,0,15.0,0,True,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
472,1,1,1.0,0,1,19.0,1,True,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
473,0,1,0.0,0,0,32.0,0,False,True,True,False,False,True,False,False,0,0.0,-1.020871814608924
474,1,1,1.0,1,0,14.0,1,False,True,True,False,False,True,True,False,1,1.0,0.9795549114881584
475,0,0,0.0,0,0,11.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
476,1,1,1.0,0,0,60.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
477,0,1,1.0,1,0,68.0,0,False,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
478,0,0,1.0,0,1,32.0,0,True,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
479,1,0,0.0,1,1,71.0,0,False,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
480,1,0,1.0,0,0,66.0,0,True,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
